TEMPRATURE.SEQ
0.571428571428571,173
0.5,174
0.733333333333336,175
0.999999999999981,176
0.500000000000002,177
0.714285714285717,178
0.652173913043481,179
0.599999999999996,180
0.714285714285717,181
0.714285714285717,182
0.86666666666666,183
0.500000000000002,184
0.714285714285717,185
1.125,19
0.85714285714286,187
0.750000000000003,188
0.799999999999994,189
142.857.142.857.143,00
114.285.714.285.715,00
1,192
114.285.714.285.712,00
1,194
133.333.333.333.334,00
113.333.333.333.334,00
185.714.285.714.282,00
1.25,198
214.285.714.285.715,00
271.428.571.428.572,00
212.500.000.000.001,00
271.428.571.428.566,00
312.500.000.000.001,00
395.652.173.913.045,00
500.000.000.000.002,00
500.000.000.000.002,00
146.666.666.666.667,00
220.000.000.000.001,00
165.000.000.000.001,00
100.666.666.666.666,00
0.42857142857143,211
0.466666666666668,212
0.500000000000002,213
0.999999999999981,214
0.571428571428574,215
0.687500000000002,216
0.681818181818184,217
0.85714286,218
0.85714285714286,219
0.999999999999993,220
0.750000000000003,221
1,222
0.750000000000003,223
128.571.428.571.429,00
0.750000000000003,225
0.999999999999981,226
154.545.454.545.455,00
1.375,23
213.333.333.333.332,00
285.714.285.714.287,00
262.500.000.000.001,00
342.857.142.857.144,00
337.500.000.000.001,00
49.999.999.999.999,20
575.000.000.000.002,00
742.857.142.857.145,00
787.500.000.000.003,00
122.857.142.857.143,00
11.5,239
15.285.714.285.714,20
172.608.695.652.175,00
179.999.999.999.999,00
162.500.000.000.001,00
194.285.714.285.715,00
143.750.000.000.001,00
175.714.285.714.284,00
14,247
119.999.999.999.999,00
200.000.000.000.001,00
0,25
0,251
0,252
0,253
0,254
0,255
0,256
0,257
0,258
0,259
0,26
0,261
0,262
0,263
0,264
0,265
0,266
0,267
0.142857142857143,268
0.500000000000002,269
0.124999999999999,270
0.285714285714283,271
0.285714285714287,272
0.312500000000001,273
0.785714285714284,274
0.875000000000003,275
0.571428571428567,276
0.750000000000003,277
1,278
0.999999999999994,279
114.285.714.285.715,00
1.25,281
157.142.857.142.857,00
175.000.000.000.001,00
157.142.857.142.856,00
271.428.571.428.572,00
326.086.956.521.739,00
442.857.142.857.139,00
475.000.000.000.002,00
642.857.142.857.141,00
681.250.000.000.001,00
108.571.428.571.429,00
16,292
163.750.000.000.001,00
20,294
18.75,295
235.714.285.714.287,00
19.125,30
188.571.428.571.428,00
950.000.000.000.003,00
0.714285714285713,300
0.333333333333333,301
0.428571428571429,302
0.625000000000001,303
0.285714285714285,304
0.375,305
0.428571428571429,306
0.375,307
0.428571428571429,308
0.375,309
0.666666666666666,310
0.533333333333333,311
0.428571428571428,312
0.375,313
0.428571428571429,314
0.5,315
0.571428571428571,316
0.75,317
0.428571428571429,318
0.533333333333333,319
0.571428571428571,320
0.5,321
0.86363636363636,322
0.799999999999999,323
106.666.666.666.667,00
114.285.714.285.715,00
0.869565217391301,326
1,327
0.750000000000003,328
1,329
0.875000000000003,330
113.333.333.333.333,00
128.571.428.571.429,00
142.857.142.857.147,00
137.499.999.999.998,00
185.714.285.714.291,00
137.499.999.999.995,00
180.000.000.000.001,00
228.571.428.571.435,00
174.999.999.999.997,00
228.571.428.571.435,00
26.249.999.999.999,30
393.333.333.333.335,00
414.285.714.285.725,00
642.857.142.857.145,00
612.500.000.000.002,00
624.999.999.999.977,00
957.142.857.142.882,00
128.666.666.666.667,00
154.999.999.999.997,00
386.552.028.218.695,00
193.333.333.333.332,00
189.999.999.999.997,00
218.571.428.571.434,00
186.249.999.999.997,00
191.428.571.428.576,00
122.499.999.999.996,00
357.142.857.142.867,00
0.874999999999986,358
128.571.428.571.432,00
0.749999999999988,360
100.000.000.000.003,00
0.874999999999968,362
100.000.000.000.003,00
0.874999999999986,364
0.85714285714288,365
1,366
1.375,37
124.999.999.999.995,00
185.714.285.714.291,00
220.000.000.000.001,00
199.999.999.999.996,00
287.500.000.000.001,00
400.000.000.000.001,00
387.500.000.000.001,00
585.714.285.714.274,00
566.666.666.666.669,00
800.000.000.000.003,00
737.500.000.000.003,00
900.000.000.000.003,00
115.714.285.714.283,00
150.000.000.000.004,00
0,382
138.749.999.999.998,00
14.25,384
197.142.857.142.858,00
184.999.999.999.997,00
173.750.000.000.001,00
187.142.857.142.858,00
13.75,389
728.571.428.571.431,00
0.53333333333333,391
0.500000000000002,392
0.714285714285717,393
0.714285714285717,394
0.625000000000002,395
0.714285714285717,396
0.62499999999999,397
0.714285714285733,398
0.62499999999999,399
0.571428571428574,400
0.868421052631578,401
114.285.714.285.716,00
157.142.857.142.856,00
0,404
0,405
171.428.571.428.574,00
162.499.999.999.999,00
157.142.857.142.858,00
220.000.000.000.001,00
399.999.999.999.999,00
450.000.000.000.002,00
4.5,412
600.000.000.000.002,00
826.666.666.666.665,00
119.999.999.999.999,00
12.75,416
165.714.285.714.286,00
160.000.000.000.001,00
198.571.428.571.427,00
173.750.000.000.001,00
22.142.857.142.857,40
186.250.000.000.001,00
165.714.285.714.286,00
675.000.000.000.002,00
0.142857142857142,425
0,426
0,427
0,428
0,429
0,43
0,431
0,432
0,433
0,434
0,435
0,436
0,437
0,438
0,439
0,44
0,441
0,442
0,443
0,444
0,445
0,446
0,447
0,448
0,449
0,45
0,451
0,452
0,453
0,454
0,455
0,456
0,457
0,458
0,459
0,46
0,461
0,462
0,463
0,464
0,465
0,466
0,467
0,468
0,469
0,47
0,471
0,472
0,473
0,474
0,475
0,476
0,477
0,478
0,479
0,48
0,481
0,482
0,483
0,484
0,485
0,486
0,487
0,488
0,489
0,49
0,491
0,492
0,493
0,494
0,495
0,496
0,497
0,498
0,499
0,5
0,501
0,502
0,503
0,504
0,505
0,506
0,507
0,508
0,509
0,51
0,511
0,512
0,513
0,514
0,515
0,516
0,517
0,518
0,519
0,52
0,521
0,522
0,523
0,524
0,525
0,526
0,527
0,528
0,529
0,53
0,531
0,532
0,533
0,534
0,535
0,536
0,537
0,538
0,539
0,54
0,541
0,542
0,543
0,544
0,545
0,546
0,547
0,548
0,549
0,55
0,551
0,552
0,553
0,554
0,555
0,556
0,557
0,558
0,559
0,56
0,561
0,562
0,563
0,564
0,565
0,566
0,567
0,568
0,569
0,57
0,571
0,572
0,573
0,574
0,575
0,576
0,577
0,578
0,579
0,58
0,581
0,582
0,583
0,584
0,585
0,586
0,587
0,588
0,589
0,59
0,591
0,592
0,593
0,594
0,595
0,596
0,597
0,598
0,599
0,6
0.124999999999999,601
0,602
0.142857142857143,603
0.14285714,604
0.0869565217391304,605
0,606
0.0714285714285711,607
0.125,608
0,609
0.142857142857143,610
0,611
0,612
0,613
0,614
0,615
0,616
0,617
0.142857142857143,618
0.173913043478261,619
0.125,620
0.142857142857143,621
0.125,622
0.142857142857143,623
0.125,624
0.125,625
0.142857142857143,626
0,627
0.142857142857143,628
0.125,629
0.142857142857143,630
0.125,631
0.142857142857143,632
0.125,633
0.142857142857143,634
0.125,635
0.142857142857143,636
0.125,637
0.125,638
0,639
0.125,640
0.571428571428571,641
0.125,642
0.200000000000001,643
0.142857142857143,644
0.250000000000001,645
0.125,646
0.214285714285713,647
0.250000000000001,648
0.250000000000001,649
0.357142857142854,650
0.391304347826088,651
0.42857142857143,652
0.375000000000001,653
0.42857142857142,654
0.375000000000001,655
0.571428571428574,656
0.500000000000002,657
0.85714285714286,658
0.375000000000001,659
0.857142857142841,660
0.500000000000002,661
0.571428571428574,662
0.625000000000002,663
0.714285714285717,664
100.000.000.000.003,00
0.499999999999982,666
0.714285714285733,667
0.86666666666667,668
114.285.714.285.715,00
1.125,67
128.571.428.571.426,00
0.875000000000003,672
0.874999999999986,673
142.857.142.857.147,00
142.857.143,68
114.285.714.285.715,00
1.125,68
171.428.571.428.568,00
162.500.000.000.001,00
200.000.000.000.001,00
162.500.000.000.001,00
228.571.428.571.429,00
200.000.000.000.001,00
349.999.999.999.999,00
500.000.000.000.002,00
487.500.000.000.002,00
728.571.428.571.415,00
900.000.000.000.003,00
912.500.000.000.003,00
157.333.333.333.334,00
161.250.000.000.001,00
195.714.285.714.282,00
220.000.000.000.001,00
205.000.000.000.001,00
196.250.000.000.001,00
229.999.999.999.996,00
205.000.000.000.001,00
247.142.857.142.858,00
195.000.000.000.001,00
197.142.857.142.853,00
145.000.000.000.001,00
52.857.142.857.143,70
375.000.000.000.001,00
42.857.142.857.143,70
525.000.000.000.002,00
614.285.714.285.702,00
612.500.000.000.002,00
900.000.000.000.003,00
13.4,709
170.666.666.666.665,00
168.750.000.000.001,00
208.571.428.571.429,00
198.750.000.000.001,00
215.714.285.714.286,00
181.333.333.333.332,00
675.000.000.000.002,00
0.181818181818182,717
0,718
0,719
0,72
0,721
0,722
0,723
0,724
0,725
0,726
0,727
0,728
0,729
0,73
0,731
0,732
0,733
0,734
0,735
0,736
0,737
0,738
0,739
0,74
0,741
0,742
0,743
0,744
0,745
0,746
0,747
0,748
0,749
0,75
0,751
0.124999999999999,752
0,753
0.125,754
0.142857142857143,755
0.124999999999999,756
0.285714285714287,757
0.249999999999998,758
0.714285714285717,759
0.625000000000002,760
0.285714285714287,761
0.374999999999998,762
0.285714285714287,763
0.375,764
0.42857142857143,765
0.285714285714283,766
0.375000000000001,767
0.545454545454545,768
0.375000000000001,769
0.571428571428567,770
0.500000000000002,771
0.714285714285713,772
0.625000000000002,773
114.285.714.285.714,00
113.333.333.333.333,00
0.750000000000003,776
0.999999999999998,777
0.874999999999999,778
142.857.142.857.143,00
1.2,780
113.333.333.333.333,00
1.125,78
157.142.857.142.857,00
157.142.857,78
157.142.857.142.858,00
146.666.666.666.667,00
149.999.999.999.999,00
257.142.857.142.857,00
285.714.285.714.287,00
2.5,790
2.75,791
414.285.714.285.715,00
4.25,793
6,794
5.875,80
799.999.999.999.999,00
146.052.631.578.947,00
205.714.285.714.286,00
18.5,799
217.142.857.142.857,00
19.25,801
195.714.285.714.286,00
10.75,803
200.000.000.000.001,00
0.500000000000002,805
0.42857142857142,806
0.466666666666668,807
0.375000000000001,808
0.571428571428574,809
0.42857142857142,810
0.500000000000002,811
0.571428571428574,812
0.500000000000002,813
1,814
0.500000000000002,815
0.57142857142856,816
0.500000000000002,817
0.571428571428574,818
0.714285714285717,819
0.500000000000002,820
0.500000000000002,821
0.571428571428567,822
0.500000000000002,823
0.5,824
0.590909090909089,825
0.500000000000002,826
0.85714285714286,827
0.375000000000001,828
0.714285714285717,829
0.750000000000003,830
106.666.666.666.666,00
128.571.428.571.429,00
0.85714285714286,833
0.875000000000003,834
114.285.714.285.712,00
1,836
114.285.714.285.715,00
106.666.666.666.667,00
1.25,839
199.999.999.999.996,00
200.000.000.000.001,00
242.857.142.857.144,00
262.500.000.000.001,00
325.000.000.000.001,00
442.857.142.857.134,00
557.142.857.142.859,00
537.500.000.000.002,00
714.285.714.285.717,00
725.000.000.000.003,00
971.428.571.428.553,00
962.500.000.000.003,00
11.25,852
154.285.714.285.715,00
143.750.000.000.001,00
178.571.428.571.429,00
192.272.727.272.727,00
185.000.000.000.001,00
168.750.000.000.001,00
158.571.428.571.429,00
569.565.217.391.302,00
0.142857142857147,861
0,862
0.142857142857143,863
0.125,864
0.125,865
0.28571428571428,866
0.125,867
0.285714285714287,868
0.285714285714287,869
0.250000000000001,870
0.285714285714287,871
0.400000000000001,872
0.333333333333331,873
0.250000000000001,874
0.85714285714286,875
0.478260869565216,876
0.714285714285717,877
0.625000000000002,878
0.85714285714286,879
0.714285714285717,880
287.878.787.878.788,00
0.571428571428572,882
0.375,883
0.571428571428572,884
0.5,885
0.428571428571428,886
0.5,887
0.428571428571429,888
0.571428571428571,889
0.375000000000001,890
0.714285714285717,891
0.375000000000001,892
0.999999999999981,893
0.625000000000002,894
0.714285714285717,895
0.71428571,896
0.875000000000003,897
1,898
0.857142857142841,899
0.812500000000003,900
0.85714285714286,901
106.666.666.666.667,00
0.999999999999981,903
1,904
1.125,91
114.285.714.285.715,00
1,907
171.428.571.428.568,00
1.25,909
171.428.571.428.572,00
162.500.000.000.001,00
200.000.000.000.001,00
21.428.571.428.571,90
237.500.000.000.001,00
271.428.571.428.572,00
337.500.000.000.001,00
442.857.142.857.144,00
506.666.666.666.663,00
562.500.000.000.002,00
785.714.285.714.289,00
108.666.666.666.667,00
151.333.333.333.332,00
161.250.000.000.001,00
194.285.714.285.715,00
190.000.000.000.001,00
205.714.285.714.286,00
207.999.999.999.999,00
176.250.000.000.001,00
158.571.428.571.429,00
437.500.000.000.002,00
1,931
1,932
0.999999999999981,933
128.571.428.571.429,00
0.875000000000003,935
1,936
0.999999999999997,937
1,938
1.125,94
1,94
1.125,94
0.857142857142841,942
113.333.333.333.334,00
1.125,94
171.428.571.428.572,00
187.500.000.000.001,00
314.285.714.285.715,00
306.666.666.666.668,00
362.499.999.999.994,00
514.285.714.285.716,00
557.142.857.142.859,00
562.500.000.000.002,00
871.428.571.428.575,00
825.000.000.000.003,00
102.499.999.999.998,00
137.142.857.142.858,00
13.25,957
171.428.571.428.572,00
182.857.142.857.144,00
171.250.000.000.001,00
198.571.428.571.425,00
161.250.000.000.001,00
12.5,963
485.714.285.714.287,00
0,965
0,966
0,967
0,968
0,969
0,97
0,971
0,972
0,973
0,974
0,975
0,976
0,977
0,978
0,979
0,98
0,981
0,982
0,983
0,984
0,985
0,986
0,987
0,988
0,989
0,99
0,991
0,992
0,993
0,994
0,995
0,996
0,997
0,998
0,999
0,1
0,1001
0,1002
0,1003
0,1004
0,1005
0,1006
0,1007
0,1008
0,1009
0,101
0.125,1011
0,1012
0.124999999999999,1013
0.0909090909090907,1014
0.250000000000001,1015
0.142857142857143,1016
0.25,1017
0.142857142857143,1018
0.25,1019
0.142857142857142,1020
0.250000000000001,1021
0.57142857142857,1022
0.250000000000001,1023
0.285714285714287,1024
0.25,1025
0.266666666666666,1026
0.250000000000001,1027
0.428571428571428,1028
0.333333333333334,1029
0.266666666666666,1030
0.42857142857143,1031
0.624999999999999,1032
0.714285714285715,1033
0.624999999999999,1034
0.857142857142858,1035
0.85714286,1036
0.750000000000001,1037
1,1038
1,1039
1.125,10
121.428.571.428.572,00
1.25,1042
142.857.142.857.143,00
1.5,1044
185.714.285.714.286,00
1.5,1046
185.714.285.714.286,00
213.333.333.333.334,00
2.5,1049
271.428.571.428.572,00
2.875,11
4,1052
471.428.571.428.571,00
4.75,1054
628.571.428.571.429,00
746.666.666.666.669,00
937.500.000.000.003,00
147.142.857.142.858,00
143.750.000.000.001,00
157.500.000.000.001,00
201.428.571.428.568,00
178.750.000.000.001,00
226.428.571.428.572,00
183.750.000.000.001,00
156.250.000.000.001,00
108.571.428.571.426,00
128.571.428.571.429,00
0,1068
0,1069
0.42857142857143,1070
0.500000000000002,1071
0.42857142857143,1072
0.399999999999999,1073
0.466666666666668,1074
0.42857142857142,1075
0.375000000000001,1076
0.571428571428574,1077
0.375000000000001,1078
0.42857142857143,1079
0.750000000000003,1080
0.42857142857142,1081
0.571428571428586,1082
0.874999999999986,1083
0.714285714285733,1084
0.499999999999992,1085
0.571428571428586,1086
0.624999999999977,1087
0.800000000000003,1088
0.85714285714288,1089
0.85714285714286,1090
0.999999999999993,1091
0.999999999999994,1092
142.857.142.857.147,00
157.142.857.142.858,00
187.500.000.000.001,00
233.333.333.333.332,00
32.857.142.857.143,10
337.500.000.000.001,00
471.428.571.428.573,00
457.142.857.142.848,00
487.500.000.000.002,00
628.571.428.571.431,00
637.500.000.000.002,00
913.333.333.333.337,00
127.142.857.142.855,00
11,1106
125.714.285.714.286,00
13.625,11
197.142.857.142.853,00
203.478.260.869.566,00
195.714.285.714.282,00
14,1112
671.428.571.428.574,00
0.500000000000002,1114
0.454545454545453,1115
0.571428571428586,1116
0.499999999999992,1117
0.571428571428574,1118
0,1119
0.571428571428574,1120
0.571428571428574,1121
0.499999999999992,1122
0.714285714285733,1123
0.499999999999992,1124
0.600000000000002,1125
1,1126
0.85714285714286,1127
0.750000000000003,1128
113.333.333.333.333,00
1.125,11
142.857.142.857.143,00
142.857.142.857.143,00
175.000.000.000.001,00
21.428.571.428.571,10
175.000.000.000.001,00
220.000.000.000.001,00
285.714.285.714.283,00
360.000.000.000.001,00
400.000.000.000.001,00
542.857.142.857.139,00
637.500.000.000.002,00
871.428.571.428.575,00
121.333.333.333.333,00
147.500.000.000.001,00
185.714.285.714.284,00
197.142.857.142.858,00
171.250.000.000.001,00
219.999.999.999.998,00
183.750.000.000.001,00
183.750.000.000.001,00
182.666.666.666.666,00
107.142.857.142.858,00
0.733333333333332,1153
0,1154
0,1155
0,1156
0,1157
0,1158
0,1159
0,116
0,1161
0,1162
0,1163
0,1164
0,1165
0,1166
0,1167
0,1168
0,1169
0,117
0,1171
0,1172
0,1173
0,1174
0,1175
0,1176
0.250000000000001,1177
0.285714285714285,1178
0.333333333333333,1179
0.25,1180
0.285714285714287,1181
0.285714285714287,1182
0.499999999999999,1183
0.250000000000001,1184
0.285714285714283,1185
0.285714285714287,1186
0.375,1187
0.428571428571428,1188
0.375000000000001,1189
0.428571428571428,1190
0.375,1191
0.533333333333334,1192
0.428571428571429,1193
0.499999999999999,1194
0.428571428571429,1195
0.6,1196
0.625000000000001,1197
0.571428571428572,1198
0.749999999999999,1199
0.714285714285715,1200
1,1201
0.733333333333333,1202
0.866666666666667,1203
0.75,1204
1,1205
0.874999999999999,1206
114.285.714.285.714,00
1.125,12
113.636.363.636.364,00
1.375,12
157.142.857.142.857,00
1.125,12
157.142.857.142.858,00
1.25,1214
17.142.857.142.857,10
187.500.000.000.001,00
162.500.000.000.001,00
185.714.285.714.286,00
1.375,12
1.2,1220
149.999.999.999.999,00
1.25,1222
160.000.000.000.001,00
171.428.571.428.568,00
187.500.000.000.001,00
220.000.000.000.001,00
314.285.714.285.715,00
287.500.000.000.001,00
399.999.999.999.997,00
400.000.000.000.001,00
425.000.000.000.002,00
65.714.285.714.286,10
757.142.857.142.843,00
750.000.000.000.003,00
105.714.285.714.286,00
12.6,1236
12.6,1237
14,1238
161.428.571.428.568,00
151.875.000.000.001,00
201.428.571.428.572,00
181.250.000.000.001,00
202.857.142.857.144,00
160.000.000.000.001,00
128.571.428.571.426,00
212.500.000.000.001,00
0.333333333333335,1247
0.285714285714287,1248
0.375000000000001,1249
0.57142857142856,1250
0.285714285714287,1251
0.500000000000002,1252
0.42857142857143,1253
0.500000000000002,1254
0.42857142857142,1255
0.56521739130435,1256
0.42857142857143,1257
0.399999999999997,1258
0.533333333333335,1259
0.500000000000002,1260
0.42857142857143,1261
0.375000000000001,1262
0.42857142857142,1263
0.571428571428574,1264
0.571428571428574,1265
0.750000000000003,1266
0.599999999999996,1267
0.625000000000002,1268
0.714285714285717,1269
0.625000000000002,1270
0.85714285714286,1271
0.857142857142841,1272
0.85714286,1273
0.875000000000003,1274
0.86666666666667,1275
0.85714285714286,1276
0.750000000000003,1277
0.857142857142841,1278
1,1279
128.571.428.571.429,00
1.375,13
128.571.428.571.429,00
186.666.666.666.665,00
242.857.142.857.149,00
224.999.999.999.996,00
300.000.000.000.001,00
385.714.285.714.287,00
500.000.000.000.002,00
474.999.999.999.992,00
600.000.000.000.016,00
63.749.999.999.999,10
914.285.714.285.718,00
924.999.999.999.994,00
130.000.000.000.002,00
151.333.333.333.333,00
154.999.999.999.999,00
162.500.000.000.001,00
197.142.857.142.856,00
205.714.285.714.289,00
173.749.999.999.999,00
164.285.714.285.715,00
724.999.999.999.995,00
0.28571428571429,1303
0,1304
0,1305
0,1306
0,1307
0,1308
0,1309
0,131
0,1311
0,1312
0,1313
0,1314
0,1315
0,1316
0,1317
0,1318
0,1319
0,132
0,1321
0,1322
0.124999999999999,1323
0.142857142857143,1324
0.124999999999999,1325
0.285714285714287,1326
0.285714285714287,1327
0.250000000000001,1328
0.249999999999998,1329
0.42857142857143,1330
0.428571428571425,1331
0.500000000000002,1332
0.666666666666669,1333
0.714285714285709,1334
0.750000000000003,1335
0.800000000000001,1336
114.285.714.285.713,00
114.285.714.285.715,00
1.125,13
1.375,13
142.857.142.857.143,00
193.333.333.333.333,00
271.428.571.428.572,00
2.625,13
314.285.714.285.715,00
3.125,13
442.857.142.857.144,00
487.499.999.999.997,00
65.714.285.714.286,10
813.333.333.333.334,00
12.125,14
158.571.428.571.429,00
163.749.999.999.999,00
195.714.285.714.286,00
18.375,14
222.857.142.857.144,00
196.249.999.999.999,00
204.285.714.285.715,00
12.625,14
357.142.857.142.858,00
0.499999999999998,1361
0.285714285714286,1362
0.25,1363
0.42857142857143,1364
0.25,1365
0.428571428571429,1366
0.25,1367
0.571428571428571,1368
0.25,1369
0.285714285714285,1370
0.500000000000001,1371
0.285714285714285,1372
0.375,1373
0.571428571428571,1374
0.375,1375
0.571428571428571,1376
0.714285714285714,1377
0.375,1378
0.571428571428571,1379
0.533333333333333,1380
0.500000000000002,1381
0.57142857142856,1382
0.42857142857143,1383
0.625000000000002,1384
0.500000000000002,1385
0.466666666666668,1386
0.57142857142856,1387
0.375000000000001,1388
0.714285714285717,1389
0.499999999999998,1390
0.375000000000001,1391
0.714285714285717,1392
0.733333333333332,1393
0.625000000000002,1394
0.714285714285717,1395
0.800000000000003,1396
0.999999999999981,1397
0.750000000000003,1398
1,1399
1,14
133.333.333.333.334,00
157.142.857.142.854,00
162.500.000.000.001,00
185.714.285.714.286,00
200.000.000.000.001,00
212.500.000.000.001,00
278.571.428.571.426,00
366.666.666.666.668,00
462.500.000.000.002,00
57.142.857.142.856,10
612.500.000.000.002,00
814.285.714.285.717,00
112.666.666.666.667,00
14,1414
171.428.571.428.568,00
173.750.000.000.001,00
195.333.333.333.334,00
204.666.666.666.667,00
182.500.000.000.001,00
12.090.909.090.909,10
0.266666666666668,1421
0.57142857142856,1422
0.375000000000001,1423
0.375000000000001,1424
0.42857142857143,1425
0.42857142857143,1426
0.533333333333335,1427
0.625000000000002,1428
0.799999999999999,1429
1,143
1,1431
1,1432
0.999999999999981,1433
1,1434
157.142.857.142.858,00
1.375,14
142.857.142.857.143,00
126.666.666.666.666,00
160.000.000.000.001,00
150.000.000.000.001,00
214.285.714.285.715,00
287.500.000.000.001,00
35.714.285.714.285,10
414.285.714.285.716,00
437.500.000.000.002,00
571.428.571.428.573,00
612.500.000.000.002,00
92.666.666.666.666,10
147.142.857.142.858,00
13.875,15
148.750.000.000.001,00
187.142.857.142.856,00
191.428.571.428.572,00
177.500.000.000.001,00
212.857.142.857.141,00
182.500.000.000.001,00
192.857.142.857.141,00
192.857.143,15
12.5,1459
475.000.000.000.002,00
0.142857142857143,1461
0,1462
0,1463
0,1464
0,1465
0,1466
0,1467
0,1468
0,1469
0,147
0,1471
0,1472
0,1473
0,1474
0,1475
0,1476
0,1477
0,1478
0,1479
0,148
0,1481
0,1482
0,1483
0,1484
0,1485
0,1486
0,1487
0,1488
0,1489
0,149
0,1491
0,1492
0,1493
0,1494
0,1495
0,1496
0,1497
0,1498
0,1499
0.42857142857143,1500
0.125,1501
0.133333333333333,1502
0.125,1503
0.142857142857143,1504
0.142857142857143,1505
0,1506
0.4,1507
0.428571428571425,1508
0.4,1509
0.4,1510
0,1511
0.428571428571428,1512
0.375000000000001,1513
0.428571428571428,1514
0.375,1515
0.42857142857143,1516
0.499999999999999,1517
0.714285714285715,1518
0.71428571,1519
0.565217391304348,1520
0.545454545454545,1521
0.8,1522
0.8,1523
0.625000000000001,1524
114.285.714.285.714,00
114.285.714.285.715,00
0.866666666666666,1527
1,1528
1,1529
114.285.714.285.714,00
1,1531
1,1532
128.571.428.571.429,00
1.25,1534
157.142.857.142.857,00
185.714.285.714.286,00
0,1537
185.714.285.714.286,00
214.285.714.285.714,00
214.285.714,15
220.000.000.000.001,00
250.000.000.000.001,00
328.571.428.571.422,00
312.500.000.000.001,00
442.857.142.857.144,00
450.000.000.000.002,00
600.000.000.000.002,00
6,1548
699.999.999.999.986,00
775.000.000.000.003,00
950.000.000.000.003,00
147.142.857.142.858,00
145.000.000.000.001,00
174.285.714.285.715,00
168.750.000.000.001,00
201.428.571.428.568,00
193.333.333.333.334,00
11.875,16
300.000.000.000.001,00
0,156
0,1561
0,1562
0,1563
0,1564
0,1565
0,1566
0,1567
0,1568
0,1569
0,157
0,1571
0,1572
0,1573
0,1574
0,1575
0,1576
0,1577
0,1578
0,1579
0,158
0,1581
0,1582
0,1583
0,1584
0,1585
0,1586
0,1587
0,1588
0,1589
0,159
0,1591
0,1592
0,1593
0,1594
0,1595
0,1596
0,1597
0,1598
0,1599
0,16
0,1601
0,1602
0,1603
0,1604
0,1605
0,1606
0,1607
0,1608
0,1609
0,161
0,1611
0,1612
0,1613
0,1614
0,1615
0,1616
0,1617
0,1618
0,1619
0,162
0,1621
0,1622
0,1623
0,1624
0,1625
0,1626
